,service_id,trip_id,direction,route_id
464,y1003,11844.y1003.60-122-d12-1.64.O,1,122
465,y1003,11845.y1003.60-122-d12-1.66.I,2,122
466,y1003,11846.y1003.60-122-d12-1.64.O,1,122
467,y1003,11847.y1003.60-122-d12-1.66.I,2,122
468,y1003,11848.y1003.60-122-d12-1.64.O,1,122
469,y1003,11849.y1003.60-122-d12-1.66.I,2,122
470,y1003,11850.y1003.60-122-d12-1.64.O,1,122
471,y1003,11851.y1003.60-122-d12-1.66.I,2,122
472,y1003,11852.y1003.60-122-d12-1.64.O,1,122
473,y1003,11853.y1003.60-122-d12-1.66.I,2,122
474,y1003,11854.y1003.60-122-d12-1.64.O,1,122
475,y1003,11855.y1003.60-122-d12-1.66.I,2,122
476,y1003,11856.y1003.60-122-d12-1.64.O,1,122
477,y1003,11857.y1003.60-122-d12-1.66.I,2,122
478,y1003,11858.y1003.60-122-d12-1.64.O,1,122
479,y1003,11859.y1003.60-122-d12-1.67.I,2,122
480,y1003,11860.y1003.60-122-d12-1.66.I,2,122
481,y1003,11861.y1003.60-122-d12-1.64.O,1,122
482,y1003,11862.y1003.60-122-d12-1.66.I,2,122
483,y1003,11863.y1003.60-122-d12-1.64.O,1,122
484,y1003,11864.y1003.60-122-d12-1.66.I,2,122
485,y1003,11865.y1003.60-122-d12-1.64.O,1,122
486,y1003,11866.y1003.60-122-d12-1.66.I,2,122
487,y1003,11867.y1003.60-122-d12-1.64.O,1,122
488,y1003,11868.y1003.60-122-d12-1.66.I,2,122
489,y1003,11869.y1003.60-122-d12-1.64.O,1,122
490,y1003,11870.y1003.60-122-d12-1.66.I,2,122
491,y1003,11871.y1003.60-122-d12-1.66.I,2,122
492,y1003,11872.y1003.60-122-d12-1.64.O,1,122
493,y1003,11873.y1003.60-122-d12-1.66.I,2,122
494,y1003,11874.y1003.60-122-d12-1.64.O,1,122
495,y1003,11875.y1003.60-122-d12-1.66.I,2,122
496,y1003,11876.y1003.60-122-d12-1.64.O,1,122
497,y1003,11877.y1003.60-122-d12-1.66.I,2,122
498,y1003,11878.y1003.60-122-d12-1.64.O,1,122
499,y1003,11879.y1003.60-122-d12-1.66.I,2,122
500,y1003,11880.y1003.60-122-d12-1.64.O,1,122
501,y1003,11881.y1003.60-122-d12-1.66.I,2,122
502,y1003,11882.y1003.60-122-d12-1.65.O,1,122
503,y1002,5991.y1002.60-122-d12-1.70.I,2,122
504,y1002,5992.y1002.60-122-d12-1.68.O,1,122
505,y1002,5993.y1002.60-122-d12-1.70.I,2,122
506,y1002,5994.y1002.60-122-d12-1.68.O,1,122
507,y1002,5995.y1002.60-122-d12-1.70.I,2,122
508,y1002,5996.y1002.60-122-d12-1.68.O,1,122
509,y1002,5997.y1002.60-122-d12-1.70.I,2,122
510,y1002,5998.y1002.60-122-d12-1.68.O,1,122
511,y1002,5999.y1002.60-122-d12-1.70.I,2,122
512,y1002,6000.y1002.60-122-d12-1.68.O,1,122
513,y1002,6001.y1002.60-122-d12-1.70.I,2,122
514,y1002,6002.y1002.60-122-d12-1.68.O,1,122
515,y1002,6003.y1002.60-122-d12-1.71.I,2,122
516,y1002,6004.y1002.60-122-d12-1.68.O,1,122
517,y1002,6005.y1002.60-122-d12-1.70.I,2,122
518,y1002,6006.y1002.60-122-d12-1.68.O,1,122
519,y1002,6007.y1002.60-122-d12-1.70.I,2,122
520,y1002,6008.y1002.60-122-d12-1.68.O,1,122
521,y1002,6009.y1002.60-122-d12-1.70.I,2,122
522,y1002,6010.y1002.60-122-d12-1.68.O,1,122
523,y1002,6011.y1002.60-122-d12-1.70.I,2,122
524,y1002,6012.y1002.60-122-d12-1.68.O,1,122
525,y1002,6013.y1002.60-122-d12-1.70.I,2,122
526,y1002,6014.y1002.60-122-d12-1.68.O,1,122
527,y1002,6015.y1002.60-122-d12-1.70.I,2,122
528,y1002,6016.y1002.60-122-d12-1.68.O,1,122
529,y1002,6017.y1002.60-122-d12-1.70.I,2,122
530,y1002,6018.y1002.60-122-d12-1.70.I,2,122
531,y1002,6019.y1002.60-122-d12-1.68.O,1,122
532,y1002,6020.y1002.60-122-d12-1.70.I,2,122
533,y1002,6021.y1002.60-122-d12-1.68.O,1,122
534,y1002,6022.y1002.60-122-d12-1.70.I,2,122
535,y1002,6023.y1002.60-122-d12-1.68.O,1,122
536,y1002,6024.y1002.60-122-d12-1.70.I,2,122
537,y1002,6025.y1002.60-122-d12-1.68.O,1,122
538,y1002,6026.y1002.60-122-d12-1.70.I,2,122
539,y1002,6027.y1002.60-122-d12-1.68.O,1,122
540,y1002,6028.y1002.60-122-d12-1.70.I,2,122
541,y1002,6029.y1002.60-122-d12-1.68.O,1,122
542,y1002,6030.y1002.60-122-d12-1.70.I,2,122
543,y1002,6031.y1002.60-122-d12-1.68.O,1,122
544,y1002,6032.y1002.60-122-d12-1.68.O,1,122
545,y1002,6033.y1002.60-122-d12-1.70.I,2,122
546,y1002,6034.y1002.60-122-d12-1.68.O,1,122
547,y1002,6035.y1002.60-122-d12-1.70.I,2,122
548,y1002,6036.y1002.60-122-d12-1.68.O,1,122
549,y1002,6037.y1002.60-122-d12-1.70.I,2,122
550,y1002,6038.y1002.60-122-d12-1.68.O,1,122
551,y1002,6039.y1002.60-122-d12-1.70.I,2,122
552,y1002,6040.y1002.60-122-d12-1.68.O,1,122
553,y1002,6041.y1002.60-122-d12-1.70.I,2,122
554,y1002,6042.y1002.60-122-d12-1.68.O,1,122
555,y1002,6043.y1002.60-122-d12-1.70.I,2,122
556,y1002,6044.y1002.60-122-d12-1.70.I,2,122
557,y1002,6045.y1002.60-122-d12-1.68.O,1,122
558,y1002,6046.y1002.60-122-d12-1.70.I,2,122
559,y1002,6047.y1002.60-122-d12-1.68.O,1,122
560,y1002,6048.y1002.60-122-d12-1.70.I,2,122
561,y1002,6049.y1002.60-122-d12-1.68.O,1,122
562,y1002,6050.y1002.60-122-d12-1.70.I,2,122
563,y1002,6051.y1002.60-122-d12-1.68.O,1,122
564,y1002,6052.y1002.60-122-d12-1.70.I,2,122
565,y1002,6053.y1002.60-122-d12-1.68.O,1,122
566,y1002,6054.y1002.60-122-d12-1.70.I,2,122
567,y1002,6055.y1002.60-122-d12-1.68.O,1,122
568,y1002,6056.y1002.60-122-d12-1.70.I,2,122
569,y1002,6057.y1002.60-122-d12-1.68.O,1,122
570,y1002,6058.y1002.60-122-d12-1.70.I,2,122
571,y1002,6059.y1002.60-122-d12-1.68.O,1,122
572,y1002,6060.y1002.60-122-d12-1.70.I,2,122
573,y1002,6061.y1002.60-122-d12-1.68.O,1,122
574,y1002,6062.y1002.60-122-d12-1.70.I,2,122
575,y1002,6063.y1002.60-122-d12-1.68.O,1,122
576,y1002,6064.y1002.60-122-d12-1.70.I,2,122
577,y1002,6065.y1002.60-122-d12-1.68.O,1,122
578,y1002,6066.y1002.60-122-d12-1.70.I,2,122
579,y1002,6067.y1002.60-122-d12-1.68.O,1,122
580,y1002,6068.y1002.60-122-d12-1.70.I,2,122
581,y1002,6069.y1002.60-122-d12-1.68.O,1,122
582,y1002,6070.y1002.60-122-d12-1.70.I,2,122
583,y1002,6071.y1002.60-122-d12-1.68.O,1,122
584,y1002,6072.y1002.60-122-d12-1.70.I,2,122
585,y1002,6073.y1002.60-122-d12-1.68.O,1,122
586,y1002,6074.y1002.60-122-d12-1.68.O,1,122
587,y1002,6075.y1002.60-122-d12-1.70.I,2,122
588,y1002,6076.y1002.60-122-d12-1.68.O,1,122
589,y1002,6077.y1002.60-122-d12-1.70.I,2,122
590,y1002,6078.y1002.60-122-d12-1.68.O,1,122
591,y1002,6079.y1002.60-122-d12-1.70.I,2,122
592,y1002,6080.y1002.60-122-d12-1.68.O,1,122
593,y1002,6081.y1002.60-122-d12-1.70.I,2,122
594,y1002,6082.y1002.60-122-d12-1.68.O,1,122
595,y1002,6083.y1002.60-122-d12-1.70.I,2,122
596,y1002,6084.y1002.60-122-d12-1.68.O,1,122
597,y1002,6085.y1002.60-122-d12-1.70.I,2,122
598,y1002,6086.y1002.60-122-d12-1.68.O,1,122
599,y1002,6087.y1002.60-122-d12-1.70.I,2,122
600,y1002,6088.y1002.60-122-d12-1.68.O,1,122
601,y1002,6089.y1002.60-122-d12-1.70.I,2,122
602,y1002,6090.y1002.60-122-d12-1.69.O,1,122
603,y1002,6091.y1002.60-122-d12-1.70.I,2,122
604,y1002,6092.y1002.60-122-d12-1.68.O,1,122
605,y1002,6093.y1002.60-122-d12-1.70.I,2,122
606,y1002,6094.y1002.60-122-d12-1.70.I,2,122
607,y1002,6095.y1002.60-122-d12-1.68.O,1,122
608,y1002,6096.y1002.60-122-d12-1.70.I,2,122
609,y1002,6097.y1002.60-122-d12-1.68.O,1,122
610,y1002,6098.y1002.60-122-d12-1.70.I,2,122
611,y1002,6099.y1002.60-122-d12-1.68.O,1,122
612,y1002,6100.y1002.60-122-d12-1.68.O,1,122
613,y1002,6101.y1002.60-122-d12-1.70.I,2,122
614,y1002,6102.y1002.60-122-d12-1.68.O,1,122
615,y1001,6458.y1001.60-122-d12-1.64.O,1,122
616,y1001,6459.y1001.60-122-d12-1.66.I,2,122
617,y1001,6460.y1001.60-122-d12-1.64.O,1,122
618,y1001,6461.y1001.60-122-d12-1.66.I,2,122
619,y1001,6462.y1001.60-122-d12-1.64.O,1,122
620,y1001,6463.y1001.60-122-d12-1.66.I,2,122
621,y1001,6464.y1001.60-122-d12-1.64.O,1,122
622,y1001,6465.y1001.60-122-d12-1.66.I,2,122
623,y1001,6466.y1001.60-122-d12-1.64.O,1,122
624,y1001,6467.y1001.60-122-d12-1.64.O,1,122
625,y1001,6468.y1001.60-122-d12-1.66.I,2,122
626,y1001,6469.y1001.60-122-d12-1.64.O,1,122
627,y1001,6470.y1001.60-122-d12-1.66.I,2,122
628,y1001,6471.y1001.60-122-d12-1.64.O,1,122
629,y1001,6472.y1001.60-122-d12-1.66.I,2,122
630,y1001,6473.y1001.60-122-d12-1.64.O,1,122
631,y1001,6474.y1001.60-122-d12-1.66.I,2,122
632,y1001,6475.y1001.60-122-d12-1.64.O,1,122
633,y1001,6476.y1001.60-122-d12-1.66.I,2,122
634,y1001,6477.y1001.60-122-d12-1.64.O,1,122
635,y1001,6478.y1001.60-122-d12-1.66.I,2,122
636,y1001,6479.y1001.60-122-d12-1.64.O,1,122
637,y1001,6480.y1001.60-122-d12-1.67.I,2,122
638,y1001,6481.y1001.60-122-d12-1.64.O,1,122
639,y1001,6482.y1001.60-122-d12-1.66.I,2,122
640,y1001,6483.y1001.60-122-d12-1.64.O,1,122
641,y1001,6484.y1001.60-122-d12-1.66.I,2,122
642,y1001,6485.y1001.60-122-d12-1.64.O,1,122
643,y1001,6486.y1001.60-122-d12-1.66.I,2,122
644,y1001,6487.y1001.60-122-d12-1.64.O,1,122
645,y1001,6488.y1001.60-122-d12-1.66.I,2,122
646,y1001,6489.y1001.60-122-d12-1.64.O,1,122
647,y1001,6490.y1001.60-122-d12-1.66.I,2,122
648,y1001,6491.y1001.60-122-d12-1.64.O,1,122
649,y1001,6492.y1001.60-122-d12-1.66.I,2,122
650,y1001,6493.y1001.60-122-d12-1.64.O,1,122
651,y1001,6494.y1001.60-122-d12-1.66.I,2,122
652,y1001,6495.y1001.60-122-d12-1.64.O,1,122
653,y1001,6496.y1001.60-122-d12-1.66.I,2,122
654,y1001,6497.y1001.60-122-d12-1.64.O,1,122
655,y1001,6498.y1001.60-122-d12-1.66.I,2,122
656,y1001,6499.y1001.60-122-d12-1.64.O,1,122
657,y1001,6500.y1001.60-122-d12-1.66.I,2,122
658,y1001,6501.y1001.60-122-d12-1.64.O,1,122
659,y1001,6502.y1001.60-122-d12-1.66.I,2,122
660,y1001,6503.y1001.60-122-d12-1.64.O,1,122
661,y1001,6504.y1001.60-122-d12-1.66.I,2,122
662,y1001,6505.y1001.60-122-d12-1.64.O,1,122
663,y1001,6506.y1001.60-122-d12-1.66.I,2,122
664,y1001,6507.y1001.60-122-d12-1.64.O,1,122
665,y1001,6508.y1001.60-122-d12-1.66.I,2,122
666,y1001,6509.y1001.60-122-d12-1.64.O,1,122
667,y1001,6510.y1001.60-122-d12-1.66.I,2,122
668,y1001,6511.y1001.60-122-d12-1.64.O,1,122
669,y1001,6512.y1001.60-122-d12-1.66.I,2,122
670,y1001,6513.y1001.60-122-d12-1.64.O,1,122
671,y1001,6514.y1001.60-122-d12-1.66.I,2,122
672,y1001,6515.y1001.60-122-d12-1.64.O,1,122
673,y1001,6516.y1001.60-122-d12-1.66.I,2,122
674,y1001,6517.y1001.60-122-d12-1.64.O,1,122
675,y1001,6518.y1001.60-122-d12-1.66.I,2,122
676,y1001,6519.y1001.60-122-d12-1.64.O,1,122
677,y1001,6520.y1001.60-122-d12-1.66.I,2,122
678,y1001,6521.y1001.60-122-d12-1.64.O,1,122
679,y1001,6522.y1001.60-122-d12-1.66.I,2,122
680,y1001,6523.y1001.60-122-d12-1.64.O,1,122
681,y1001,6524.y1001.60-122-d12-1.66.I,2,122
682,y1001,6525.y1001.60-122-d12-1.65.O,1,122
683,y1001,6526.y1001.60-122-d12-1.66.I,2,122
684,y1001,6527.y1001.60-122-d12-1.64.O,1,122
685,y1001,6528.y1001.60-122-d12-1.66.I,2,122
686,y1001,6529.y1001.60-122-d12-1.64.O,1,122
687,y1001,6530.y1001.60-122-d12-1.66.I,2,122
688,y1001,6531.y1001.60-122-d12-1.64.O,1,122
689,y1001,6532.y1001.60-122-d12-1.66.I,2,122
690,y1001,6533.y1001.60-122-d12-1.66.I,2,122
691,y1001,6534.y1001.60-122-d12-1.64.O,1,122
692,y1001,6535.y1001.60-122-d12-1.66.I,2,122
693,y1001,6536.y1001.60-122-d12-1.64.O,1,122
694,y1001,6537.y1001.60-122-d12-1.66.I,2,122
695,y1001,6538.y1001.60-122-d12-1.64.O,1,122
696,y1001,6539.y1001.60-122-d12-1.66.I,2,122
697,y1001,6540.y1001.60-122-d12-1.64.O,1,122
698,y1001,6541.y1001.60-122-d12-1.66.I,2,122
699,y1001,6542.y1001.60-122-d12-1.64.O,1,122
700,y1001,6543.y1001.60-122-d12-1.66.I,2,122
701,y1001,6544.y1001.60-122-d12-1.64.O,1,122
702,y1001,6545.y1001.60-122-d12-1.66.I,2,122
703,y1001,6546.y1001.60-122-d12-1.64.O,1,122
704,y1001,6547.y1001.60-122-d12-1.66.I,2,122
705,y1001,6548.y1001.60-122-d12-1.64.O,1,122
706,y1001,6549.y1001.60-122-d12-1.66.I,2,122
707,y1001,6550.y1001.60-122-d12-1.66.I,2,122
708,y1001,6551.y1001.60-122-d12-1.64.O,1,122
709,y1003,11926.y1003.60-123-d12-1.74.I,2,123
710,y1003,11927.y1003.60-123-d12-1.72.O,1,123
711,y1003,11928.y1003.60-123-d12-1.74.I,2,123
712,y1003,11929.y1003.60-123-d12-1.72.O,1,123
713,y1003,11930.y1003.60-123-d12-1.74.I,2,123
714,y1003,11931.y1003.60-123-d12-1.72.O,1,123
715,y1003,11932.y1003.60-123-d12-1.74.I,2,123
716,y1003,11933.y1003.60-123-d12-1.72.O,1,123
717,y1003,11934.y1003.60-123-d12-1.74.I,2,123
718,y1003,11935.y1003.60-123-d12-1.72.O,1,123
719,y1003,11936.y1003.60-123-d12-1.74.I,2,123
720,y1003,11937.y1003.60-123-d12-1.72.O,1,123
721,y1003,11938.y1003.60-123-d12-1.74.I,2,123
722,y1003,11939.y1003.60-123-d12-1.72.O,1,123
723,y1003,11940.y1003.60-123-d12-1.74.I,2,123
724,y1003,11941.y1003.60-123-d12-1.73.O,1,123
725,y1003,11942.y1003.60-123-d12-1.74.I,2,123
726,y1003,11943.y1003.60-123-d12-1.72.O,1,123
727,y1003,11944.y1003.60-123-d12-1.74.I,2,123
728,y1003,11945.y1003.60-123-d12-1.72.O,1,123
729,y1003,11946.y1003.60-123-d12-1.74.I,2,123
730,y1003,11947.y1003.60-123-d12-1.72.O,1,123
731,y1003,11948.y1003.60-123-d12-1.74.I,2,123
732,y1003,11949.y1003.60-123-d12-1.72.O,1,123
733,y1003,11950.y1003.60-123-d12-1.74.I,2,123
734,y1003,11951.y1003.60-123-d12-1.72.O,1,123
735,y1003,11952.y1003.60-123-d12-1.74.I,2,123
736,y1003,11953.y1003.60-123-d12-1.72.O,1,123
737,y1003,11954.y1003.60-123-d12-1.74.I,2,123
738,y1003,11955.y1003.60-123-d12-1.72.O,1,123
739,y1003,11956.y1003.60-123-d12-1.74.I,2,123
740,y1003,11957.y1003.60-123-d12-1.72.O,1,123
741,y1003,11958.y1003.60-123-d12-1.74.I,2,123
742,y1003,11959.y1003.60-123-d12-1.72.O,1,123
743,y1003,11960.y1003.60-123-d12-1.74.I,2,123
744,y1003,11961.y1003.60-123-d12-1.72.O,1,123
745,y1003,11962.y1003.60-123-d12-1.74.I,2,123
746,y1003,11963.y1003.60-123-d12-1.72.O,1,123
747,y1003,11964.y1003.60-123-d12-1.74.I,2,123
748,y1003,11965.y1003.60-123-d12-1.72.O,1,123
749,y1003,11966.y1003.60-123-d12-1.74.I,2,123
750,y1003,11967.y1003.60-123-d12-1.72.O,1,123
751,y1003,11968.y1003.60-123-d12-1.74.I,2,123
752,y1003,11969.y1003.60-123-d12-1.74.I,2,123
753,y1003,11970.y1003.60-123-d12-1.72.O,1,123
754,y1003,11971.y1003.60-123-d12-1.74.I,2,123
755,y1003,11972.y1003.60-123-d12-1.72.O,1,123
756,y1003,11973.y1003.60-123-d12-1.74.I,2,123
757,y1003,11974.y1003.60-123-d12-1.72.O,1,123
758,y1003,11975.y1003.60-123-d12-1.74.I,2,123
759,y1003,11976.y1003.60-123-d12-1.72.O,1,123
760,y1003,11977.y1003.60-123-d12-1.74.I,2,123
761,y1003,11978.y1003.60-123-d12-1.72.O,1,123
762,y1003,11979.y1003.60-123-d12-1.74.I,2,123
763,y1003,11980.y1003.60-123-d12-1.72.O,1,123
764,y1003,11981.y1003.60-123-d12-1.74.I,2,123
765,y1003,11982.y1003.60-123-d12-1.72.O,1,123
766,y1003,11983.y1003.60-123-d12-1.75.I,2,123
767,y1003,11984.y1003.60-123-d12-1.72.O,1,123
768,y1003,11985.y1003.60-123-d12-1.74.I,2,123
769,y1003,11986.y1003.60-123-d12-1.72.O,1,123
770,y1003,11987.y1003.60-123-d12-1.74.I,2,123
771,y1003,11988.y1003.60-123-d12-1.72.O,1,123
772,y1003,11989.y1003.60-123-d12-1.74.I,2,123
773,y1003,11990.y1003.60-123-d12-1.72.O,1,123
774,y1003,11991.y1003.60-123-d12-1.74.I,2,123
775,y1003,11992.y1003.60-123-d12-1.72.O,1,123
776,y1003,11993.y1003.60-123-d12-1.74.I,2,123
777,y1003,11994.y1003.60-123-d12-1.72.O,1,123
778,y1003,11995.y1003.60-123-d12-1.74.I,2,123
779,y1003,11996.y1003.60-123-d12-1.72.O,1,123
780,y1003,11997.y1003.60-123-d12-1.74.I,2,123
781,y1003,11998.y1003.60-123-d12-1.72.O,1,123
782,y1003,11999.y1003.60-123-d12-1.74.I,2,123
783,y1003,12000.y1003.60-123-d12-1.72.O,1,123
784,y1003,12001.y1003.60-123-d12-1.74.I,2,123
785,y1003,12002.y1003.60-123-d12-1.72.O,1,123
786,y1003,12003.y1003.60-123-d12-1.74.I,2,123
787,y1003,12004.y1003.60-123-d12-1.72.O,1,123
788,y1003,12005.y1003.60-123-d12-1.74.I,2,123
789,y1002,5843.y1002.60-123-d12-1.72.O,1,123
790,y1002,5844.y1002.60-123-d12-1.74.I,2,123
791,y1002,5845.y1002.60-123-d12-1.72.O,1,123
792,y1002,5846.y1002.60-123-d12-1.74.I,2,123
793,y1002,5847.y1002.60-123-d12-1.72.O,1,123
794,y1002,5848.y1002.60-123-d12-1.74.I,2,123
795,y1002,5849.y1002.60-123-d12-1.72.O,1,123
796,y1002,5850.y1002.60-123-d12-1.74.I,2,123
797,y1002,5851.y1002.60-123-d12-1.72.O,1,123
798,y1002,5852.y1002.60-123-d12-1.74.I,2,123
799,y1002,5853.y1002.60-123-d12-1.72.O,1,123
800,y1002,5854.y1002.60-123-d12-1.74.I,2,123
801,y1002,5855.y1002.60-123-d12-1.72.O,1,123
802,y1002,5856.y1002.60-123-d12-1.74.I,2,123
803,y1002,5857.y1002.60-123-d12-1.74.I,2,123
804,y1002,5858.y1002.60-123-d12-1.72.O,1,123
805,y1002,5859.y1002.60-123-d12-1.74.I,2,123
806,y1002,5860.y1002.60-123-d12-1.72.O,1,123
807,y1002,5861.y1002.60-123-d12-1.72.O,1,123
808,y1002,5862.y1002.60-123-d12-1.74.I,2,123
809,y1002,5863.y1002.60-123-d12-1.72.O,1,123
810,y1002,5864.y1002.60-123-d12-1.74.I,2,123
811,y1002,5865.y1002.60-123-d12-1.72.O,1,123
812,y1002,5866.y1002.60-123-d12-1.74.I,2,123
813,y1002,5867.y1002.60-123-d12-1.72.O,1,123
814,y1002,5868.y1002.60-123-d12-1.74.I,2,123
815,y1002,5869.y1002.60-123-d12-1.72.O,1,123
816,y1002,5870.y1002.60-123-d12-1.74.I,2,123
817,y1002,5871.y1002.60-123-d12-1.72.O,1,123
818,y1002,5872.y1002.60-123-d12-1.74.I,2,123
819,y1002,5873.y1002.60-123-d12-1.72.O,1,123
820,y1002,5874.y1002.60-123-d12-1.74.I,2,123
821,y1002,5875.y1002.60-123-d12-1.72.O,1,123
822,y1002,5876.y1002.60-123-d12-1.74.I,2,123
823,y1002,5877.y1002.60-123-d12-1.72.O,1,123
824,y1002,5878.y1002.60-123-d12-1.74.I,2,123
825,y1002,5879.y1002.60-123-d12-1.72.O,1,123
826,y1002,5880.y1002.60-123-d12-1.74.I,2,123
827,y1002,5881.y1002.60-123-d12-1.72.O,1,123
828,y1002,5882.y1002.60-123-d12-1.74.I,2,123
829,y1002,5883.y1002.60-123-d12-1.72.O,1,123
830,y1002,5884.y1002.60-123-d12-1.74.I,2,123
831,y1002,5885.y1002.60-123-d12-1.72.O,1,123
832,y1002,5886.y1002.60-123-d12-1.72.O,1,123
833,y1002,5887.y1002.60-123-d12-1.74.I,2,123
834,y1002,5888.y1002.60-123-d12-1.72.O,1,123
835,y1002,5889.y1002.60-123-d12-1.74.I,2,123
836,y1002,5890.y1002.60-123-d12-1.72.O,1,123
837,y1002,5891.y1002.60-123-d12-1.74.I,2,123
838,y1002,5892.y1002.60-123-d12-1.72.O,1,123
839,y1002,5893.y1002.60-123-d12-1.74.I,2,123
840,y1002,5894.y1002.60-123-d12-1.72.O,1,123
841,y1002,5895.y1002.60-123-d12-1.74.I,2,123
842,y1002,5896.y1002.60-123-d12-1.72.O,1,123
843,y1002,5897.y1002.60-123-d12-1.74.I,2,123
844,y1002,5898.y1002.60-123-d12-1.72.O,1,123
845,y1002,5899.y1002.60-123-d12-1.74.I,2,123
846,y1002,5900.y1002.60-123-d12-1.74.I,2,123
847,y1002,5901.y1002.60-123-d12-1.72.O,1,123
848,y1002,5902.y1002.60-123-d12-1.74.I,2,123
849,y1002,5903.y1002.60-123-d12-1.72.O,1,123
850,y1002,5904.y1002.60-123-d12-1.74.I,2,123
851,y1002,5905.y1002.60-123-d12-1.72.O,1,123
852,y1002,5906.y1002.60-123-d12-1.74.I,2,123
853,y1002,5907.y1002.60-123-d12-1.72.O,1,123
854,y1002,5908.y1002.60-123-d12-1.74.I,2,123
855,y1002,5909.y1002.60-123-d12-1.72.O,1,123
856,y1002,5910.y1002.60-123-d12-1.74.I,2,123
857,y1002,5911.y1002.60-123-d12-1.72.O,1,123
858,y1002,5912.y1002.60-123-d12-1.74.I,2,123
859,y1002,5913.y1002.60-123-d12-1.72.O,1,123
860,y1002,5914.y1002.60-123-d12-1.74.I,2,123
861,y1002,5915.y1002.60-123-d12-1.72.O,1,123
862,y1002,5916.y1002.60-123-d12-1.74.I,2,123
863,y1002,5917.y1002.60-123-d12-1.72.O,1,123
864,y1002,5918.y1002.60-123-d12-1.74.I,2,123
865,y1002,5919.y1002.60-123-d12-1.72.O,1,123
866,y1002,5920.y1002.60-123-d12-1.74.I,2,123
867,y1002,5921.y1002.60-123-d12-1.72.O,1,123
868,y1002,5922.y1002.60-123-d12-1.74.I,2,123
869,y1002,5923.y1002.60-123-d12-1.72.O,1,123
870,y1002,5924.y1002.60-123-d12-1.75.I,2,123
871,y1002,5925.y1002.60-123-d12-1.74.I,2,123
872,y1002,5926.y1002.60-123-d12-1.72.O,1,123
873,y1002,5927.y1002.60-123-d12-1.72.O,1,123
874,y1002,5928.y1002.60-123-d12-1.74.I,2,123
875,y1002,5929.y1002.60-123-d12-1.72.O,1,123
876,y1002,5930.y1002.60-123-d12-1.74.I,2,123
877,y1002,5931.y1002.60-123-d12-1.72.O,1,123
878,y1002,5932.y1002.60-123-d12-1.74.I,2,123
879,y1002,5933.y1002.60-123-d12-1.72.O,1,123
880,y1002,5934.y1002.60-123-d12-1.74.I,2,123
881,y1002,5935.y1002.60-123-d12-1.72.O,1,123
882,y1002,5936.y1002.60-123-d12-1.74.I,2,123
883,y1002,5937.y1002.60-123-d12-1.72.O,1,123
884,y1002,5938.y1002.60-123-d12-1.74.I,2,123
885,y1002,5939.y1002.60-123-d12-1.74.I,2,123
886,y1002,5940.y1002.60-123-d12-1.72.O,1,123
887,y1002,5941.y1002.60-123-d12-1.74.I,2,123
888,y1002,5942.y1002.60-123-d12-1.72.O,1,123
889,y1002,5943.y1002.60-123-d12-1.74.I,2,123
890,y1002,5944.y1002.60-123-d12-1.72.O,1,123
891,y1002,5945.y1002.60-123-d12-1.74.I,2,123
892,y1002,5946.y1002.60-123-d12-1.72.O,1,123
893,y1002,5947.y1002.60-123-d12-1.74.I,2,123
894,y1002,5948.y1002.60-123-d12-1.72.O,1,123
895,y1002,5949.y1002.60-123-d12-1.74.I,2,123
896,y1002,5950.y1002.60-123-d12-1.72.O,1,123
897,y1002,5951.y1002.60-123-d12-1.74.I,2,123
898,y1002,5952.y1002.60-123-d12-1.72.O,1,123
899,y1002,5953.y1002.60-123-d12-1.74.I,2,123
900,y1002,5954.y1002.60-123-d12-1.72.O,1,123
901,y1002,5955.y1002.60-123-d12-1.72.O,1,123
902,y1002,5956.y1002.60-123-d12-1.74.I,2,123
903,y1002,5957.y1002.60-123-d12-1.72.O,1,123
904,y1002,5958.y1002.60-123-d12-1.74.I,2,123
905,y1002,5959.y1002.60-123-d12-1.72.O,1,123
906,y1002,5960.y1002.60-123-d12-1.74.I,2,123
907,y1002,5961.y1002.60-123-d12-1.72.O,1,123
908,y1002,5962.y1002.60-123-d12-1.74.I,2,123
909,y1002,5963.y1002.60-123-d12-1.72.O,1,123
910,y1002,5964.y1002.60-123-d12-1.74.I,2,123
911,y1002,5965.y1002.60-123-d12-1.72.O,1,123
912,y1002,5966.y1002.60-123-d12-1.74.I,2,123
913,y1002,5967.y1002.60-123-d12-1.74.I,2,123
914,y1002,5968.y1002.60-123-d12-1.72.O,1,123
915,y1002,5969.y1002.60-123-d12-1.74.I,2,123
916,y1002,5970.y1002.60-123-d12-1.74.I,2,123
917,y1002,5971.y1002.60-123-d12-1.72.O,1,123
918,y1002,5972.y1002.60-123-d12-1.74.I,2,123
919,y1002,5973.y1002.60-123-d12-1.74.I,2,123
920,y1002,5974.y1002.60-123-d12-1.72.O,1,123
921,y1002,5975.y1002.60-123-d12-1.74.I,2,123
922,y1002,5976.y1002.60-123-d12-1.72.O,1,123
923,y1002,5977.y1002.60-123-d12-1.74.I,2,123
924,y1002,5978.y1002.60-123-d12-1.72.O,1,123
925,y1002,5979.y1002.60-123-d12-1.74.I,2,123
926,y1002,5980.y1002.60-123-d12-1.72.O,1,123
927,y1002,5981.y1002.60-123-d12-1.74.I,2,123
928,y1002,5982.y1002.60-123-d12-1.73.O,1,123
929,y1002,5983.y1002.60-123-d12-1.74.I,2,123
